sym,setup,session,time,dir,entry,sl,tp,risk,outcome,gross_r,managed_r,fill_idx,exit_idx
XAUUSD,reprise,london,2023-08-28 11:00:00,SELL,1914.71,1915.2994285714287,1913.5311428571429,0.589428571428698,TP,2.0,1.4236000000000535,12452,12452
XAUUSD,reprise,ny_am,2023-08-28 16:30:00,SELL,1914.87,1916.7032857142858,1911.2034285714283,1.8332857142859211,SL,-1.0,0.0,12518,12519
XAUUSD,reprise,ny_am,2023-09-06 16:00:00,SELL,1923.37,1925.0505714285714,1920.0088571428569,1.6805714285715112,SL,-1.0,0.905600000000013,14398,14399
XAUUSD,reprise,london,2023-09-08 09:05:00,BUY,1926.15,1925.3175714285715,1927.8148571428574,0.8324285714286361,SL,-1.0,-1.0,14863,14865
XAUUSD,reprise,ny_am,2023-09-08 16:55:00,BUY,1925.23,1921.7825714285714,1932.1248571428573,3.4474285714286452,FLAT,-0.39739764627882573,-0.39739764627882573,14964,14965
XAUUSD,reprise,ny_am,2023-09-26 15:40:00,SELL,1908.77,1911.0311428571429,1904.2477142857142,2.261142857142886,SL,-1.0,-1.0,18239,18241
XAUUSD,reprise,ny_am,2023-10-16 16:45:00,BUY,1918.78,1914.1035714285715,1928.1328571428571,4.67642857142846,FLAT,-0.11974950358942146,-0.11974950358942146,22102,22115
XAUUSD,reprise,ny_am,2023-10-18 16:35:00,BUY,1953.11,1949.290857142857,1960.7482857142854,3.8191428571428787,SL,-1.0,-1.0,22659,22663
XAUUSD,reprise,london,2023-10-20 11:15:00,BUY,1981.99,1980.1888571428572,1985.5922857142857,1.8011428571428496,FLAT,0.9827093908629382,0.0,23138,23143
XAUUSD,reprise,ny_am,2023-11-08 17:40:00,SELL,1954.22,1958.3692857142858,1945.9214285714286,4.149285714285725,FLAT,-0.27474608366324976,-0.27474608366324976,26789,26790
XAUUSD,reprise,london,2023-11-09 10:15:00,SELL,1946.67,1949.7737142857143,1940.462571428572,3.1037142857142044,FLAT,-0.061216975052877896,-0.061216975052877896,26975,26993
XAUUSD,reprise,ny_am,2023-11-27 15:30:00,BUY,2014.54,2012.558,2018.504,1.981999999999971,SL,-1.0,-1.0,30254,30255
XAUUSD,reprise,ny_am,2023-11-28 16:20:00,BUY,2024.34,2021.1031428571428,2030.813714285714,3.2368571428571613,TP,2.0,0.9056000000000017,30541,30553
XAUUSD,reprise,ny_am,2023-11-29 16:35:00,BUY,2040.94,2039.422,2043.9760000000003,1.518000000000029,TP,2.0,0.9056000000000008,30821,30822
XAUUSD,reprise,london,2023-12-04 11:30:00,BUY,2072.98,2070.0904285714287,2078.7591428571427,2.889571428571344,FLAT,-0.6644583971919169,0.0,31576,31580
XAUUSD,reprise,ny_am,2023-12-05 16:45:00,SELL,2023.31,2026.0970000000002,2017.7359999999996,2.787000000000262,SL,-1.0,-1.0,31915,31915
XAUUSD,reprise,london,2023-12-08 10:50:00,SELL,2029.14,2030.3262857142856,2026.767428571429,1.1862857142855319,FLAT,0.3961946050097178,0.0,32673,32677
XAUUSD,reprise,london,2023-12-12 10:10:00,SELL,1986.36,1988.258857142857,1982.5622857142855,1.8988571428571959,TP,2.0,0.9055999999999907,33207,33218
XAUUSD,reprise,london,2023-12-14 10:25:00,BUY,2037.09,2034.9082857142857,2041.4534285714285,2.181714285714179,SL,-1.0,0.0,33755,33767
XAUUSD,reprise,london,2023-12-19 10:25:00,BUY,2025.49,2024.199142857143,2028.071714285714,1.2908571428570212,FLAT,0.3795927401505519,0.0,34578,34584
XAUUSD,reprise,ny_am,2023-12-29 15:50:00,SELL,2063.13,2065.262142857143,2058.8657142857146,2.132142857142753,SL,-1.0,0.0,36560,36569
XAUUSD,reprise,london,2024-01-04 10:35:00,SELL,2046.72,2048.162142857143,2043.8357142857142,1.442142857142926,SL,-1.0,0.0,37310,37316
XAUUSD,reprise,ny_am,2024-01-10 16:45:00,SELL,2029.34,2032.844142857143,2022.331714285714,3.5041428571430515,FLAT,0.49655509804718445,0.49655509804718445,38489,38492
XAUUSD,reprise,london,2024-01-26 09:40:00,SELL,2021.71,2022.5815714285716,2019.966857142857,0.8715714285715421,TP,2.0,0.9056000000000263,41654,41666
XAUUSD,reprise,ny_am,2024-01-30 16:05:00,BUY,2038.04,2036.4477142857143,2041.2245714285714,1.5922857142857083,TP,2.0,1.4235999999999827,42287,42287
XAUUSD,reprise,london,2024-02-07 09:15:00,BUY,2034.15,2033.1212857142857,2036.2074285714289,1.0287142857143863,SL,-1.0,0.0,43848,43849
XAUUSD,reprise,london,2024-02-16 09:35:00,BUY,2005.29,2004.5352857142857,2006.7994285714283,0.7547142857142717,SL,-1.0,-1.0,45763,45766
XAUUSD,reprise,ny_am,2024-02-16 15:50:00,BUY,2000.2,1995.5330000000001,2009.534,4.666999999999916,SL,-1.0,-1.0,45838,45846
XAUUSD,reprise,london,2024-02-20 09:20:00,BUY,2020.97,2018.7274285714286,2025.4551428571426,2.2425714285714093,FLAT,1.3645050324882024,0.0,46282,46306
XAUUSD,reprise,ny_am,2024-02-20 15:30:00,BUY,2028.14,2026.5385714285715,2031.3428571428574,1.6014285714286416,SL,-1.0,0.9055999999999741,46350,46363
XAUUSD,reprise,ny_am,2024-03-05 15:30:00,BUY,2131.51,2126.1895714285715,2142.1508571428576,5.3204285714286925,SL,-1.0,1.4236000000000197,49090,49091
XAUUSD,reprise,ny_am,2024-03-14 17:40:00,SELL,2156.41,2159.332,2150.566,2.9220000000000255,FLAT,-0.28062970568109397,-0.28062970568109397,51047,51048
XAUUSD,reprise,ny_am,2024-03-20 16:00:00,BUY,2157.45,2154.201,2163.9479999999994,3.2489999999997963,FLAT,-0.4832256078792882,-0.4832256078792882,52129,52144
XAUUSD,reprise,london,2024-04-08 09:30:00,BUY,2336.12,2332.0914285714284,2344.1771428571424,4.0285714285714675,FLAT,0.03971631205681396,0.0,55321,55348
XAUUSD,reprise,london,2024-04-19 09:55:00,BUY,2384.84,2380.5395714285714,2393.4408571428576,4.300428571428711,SL,-1.0,-1.0,57802,57805
XAUUSD,reprise,ny_am,2024-04-22 15:50:00,SELL,2341.3,2348.1479999999997,2327.6040000000007,6.847999999999502,FLAT,0.01022196261684708,0.9056000000000128,58139,58160
XAUUSD,reprise,ny_am,2024-04-26 15:35:00,BUY,2345.45,2342.1848571428573,2351.9802857142854,3.265142857142564,SL,-1.0,-1.0,59230,59230
XAUUSD,reprise,ny_am,2024-04-30 16:45:00,BUY,2309.11,2303.1374285714287,2321.055142857143,5.9725714285714275,SL,-1.0,-1.0,59791,59794
XAUUSD,reprise,ny_am,2024-05-08 16:15:00,SELL,2313.96,2316.568,2308.7439999999997,2.6080000000001746,SL,-1.0,-1.0,61440,61441
XAUUSD,reprise,london,2024-05-23 10:45:00,SELL,2358.94,2362.0378571428573,2352.7442857142855,3.097857142857265,FLAT,-0.4971178233801854,0.0,64385,64390
XAUUSD,reprise,ny_am,2024-05-31 17:15:00,SELL,2342.91,2347.5545714285713,2333.620857142857,4.644571428571453,FLAT,1.6470841535432201,0.9056000000000093,66056,66063
XAUUSD,reprise,london,2024-06-07 10:10:00,BUY,2376.78,2374.2085714285713,2381.922857142858,2.5714285714288962,SL,-1.0,-1.0,67342,67344
XAUUSD,reprise,london,2024-06-17 09:35:00,SELL,2318.34,2319.3815714285715,2316.2568571428574,1.0415714285713875,SL,-1.0,0.905600000000051,68979,68987
XAUUSD,reprise,london,2024-06-19 10:00:00,BUY,2330.16,2328.6665714285714,2333.1468571428563,1.493428571428467,TP,2.0,0.9056000000000209,69531,69542
XAUUSD,reprise,ny_am,2024-06-26 16:25:00,SELL,2300.43,2304.932142857143,2291.425714285714,4.502142857143099,FLAT,0.6485800412500786,0.0,70941,70952
XAUUSD,reprise,ny_am,2024-07-03 15:35:00,BUY,2352.32,2347.2077142857142,2362.5445714285715,5.1122857142859175,TP,2.0,0.9055999999999955,72295,72312
XAUUSD,reprise,ny_am,2024-07-04 15:30:00,SELL,2358.09,2359.055857142857,2356.158285714286,0.9658571428567484,SL,-1.0,0.0,72569,72584
XAUUSD,reprise,london,2024-07-09 10:20:00,SELL,2361.83,2363.3087142857144,2358.8725714285715,1.4787142857144318,TP,2.0,1.6460239010723101,73295,73298
XAUUSD,reprise,london,2024-07-11 11:05:00,BUY,2381.08,2379.291285714286,2384.657428571428,1.7887142857139224,FLAT,0.1900806644837874,0.9056000000000232,73843,73851
XAUUSD,reprise,london,2024-07-16 10:15:00,BUY,2434.21,2432.2708571428575,2438.0882857142856,1.9391428571425422,TP,2.0,0.0,74663,74668
XAUUSD,reprise,ny_am,2024-07-17 16:05:00,BUY,2474.87,2471.920285714286,2480.769428571428,2.9497142857139806,SL,-1.0,-1.0,74999,75002
XAUUSD,reprise,london,2024-07-19 09:05:00,SELL,2421.74,2424.2945714285715,2416.6308571428563,2.5545714285717622,TP,2.0,0.9055999999999949,75470,75477
XAUUSD,reprise,ny_am,2024-07-19 16:05:00,SELL,2403.33,2406.5907142857145,2396.8085714285708,3.2607142857145845,SL,-1.0,-1.0,75552,75552
XAUUSD,reprise,ny_am,2024-07-22 15:35:00,SELL,2393.48,2399.1981428571426,2382.0437142857145,5.718142857142539,SL,-1.0,-1.0,75814,75818
XAUUSD,reprise,ny_am,2024-07-24 16:35:00,BUY,2418.68,2413.450714285714,2429.138571428571,5.229285714285652,TP,2.0,0.9056000000000013,76375,76388
XAUUSD,reprise,london,2024-07-31 09:25:00,BUY,2420.77,2417.8652857142856,2426.579428571429,2.9047142857143626,SL,-1.0,-1.0,77647,77654
XAUUSD,reprise,ny_am,2024-08-01 15:35:00,BUY,2451.08,2443.3238571428574,2466.592285714285,7.7561428571425495,SL,-1.0,0.0,77993,78013
XAUUSD,reprise,london,2024-08-05 10:15:00,BUY,2430.13,2425.8774285714285,2438.6351428571434,4.252571428571628,SL,-1.0,0.0,78485,78491
XAUUSD,reprise,ny_am,2024-08-12 16:35:00,BUY,2449.12,2444.957857142857,2457.4442857142853,4.162142857142953,SL,-1.0,-1.0,79929,79931
XAUUSD,reprise,london,2024-08-21 09:20:00,BUY,2514.11,2511.4098571428567,2519.5102857142865,2.700142857143419,SL,-1.0,0.0,81760,81769
XAUUSD,reprise,ny_am,2024-09-05 17:15:00,BUY,2513.46,2506.883142857143,2526.6137142857147,6.5768571428570795,FLAT,-0.7207089795386848,-0.7207089795386848,84828,84831
XAUUSD,reprise,london,2024-09-12 09:00:00,BUY,2519.4,2518.110571428572,2521.978857142857,1.2894285714282887,SL,-1.0,0.0,86098,86101
XAUUSD,reprise,ny_am,2024-09-16 16:50:00,BUY,2585.8,2580.773857142857,2595.852285714286,5.026142857142986,SL,-1.0,-1.0,86738,86739
XAUUSD,reprise,ny_am,2024-09-17 15:35:00,SELL,2574.16,2578.347142857143,2565.7857142857133,4.187142857143044,SL,-1.0,-1.0,86997,87002
XAUUSD,reprise,ny_am,2024-09-25 16:05:00,BUY,2661.08,2657.617142857143,2668.005714285714,3.4628571428570467,SL,-1.0,0.9056000000000048,88652,88666
XAUUSD,reprise,ny_am,2024-09-30 16:40:00,SELL,2637.91,2641.784,2630.1619999999994,3.874000000000251,TP,2.0,1.5632089829632734,89477,89478
XAUUSD,reprise,ny_am,2024-10-18 15:30:00,BUY,2714.21,2711.2057142857143,2720.2185714285715,3.004285714285743,SL,-1.0,-1.0,93283,93285
XAUUSD,reprise,ny_am,2024-11-05 17:05:00,SELL,2741.66,2747.6524285714286,2729.6751428571424,5.992428571428718,FLAT,-0.0617445824493374,-0.0617445824493374,96559,96561
XAUUSD,reprise,london,2024-11-08 10:05:00,SELL,2686.03,2688.0414285714287,2682.007142857143,2.011428571428496,TP,2.0,1.423600000000036,97290,97290
XAUUSD,reprise,london,2024-11-12 09:25:00,SELL,2605.38,2608.8702857142857,2598.3994285714284,3.490285714285619,TP,2.0,0.9056000000000239,97838,97849
XAUUSD,reprise,london,2024-11-18 10:15:00,BUY,2585.93,2581.9552857142858,2593.8794285714284,3.9747142857140716,TP,2.0,0.0,98936,98952
XAUUSD,reprise,ny_am,2024-11-27 15:50:00,BUY,2654.17,2650.2924285714284,2661.9251428571433,3.8775714285716276,SL,-1.0,-1.0,100922,100923
XAUUSD,reprise,london,2024-11-29 10:10:00,SELL,2659.08,2662.924,2651.3919999999994,3.844000000000051,SL,-1.0,0.0,101372,101388
XAUUSD,reprise,london,2024-12-09 09:30:00,BUY,2647.13,2643.753857142857,2653.882285714286,3.376142857142895,TP,2.0,0.0,102978,102999
XAUUSD,reprise,london,2024-12-10 10:35:00,BUY,2663.13,2661.098285714286,2667.1934285714287,2.0317142857143153,FLAT,0.9351708620447505,0.0,103265,103280
XAUUSD,reprise,ny_am,2024-12-19 15:50:00,SELL,2600.29,2605.027714285714,2590.8145714285715,4.737714285713992,TP,2.0,1.4235999999999733,105254,105263
XAUUSD,reprise,ny_am,2024-12-31 16:35:00,BUY,2613.98,2610.820142857143,2620.299714285715,3.159857142857163,TP,2.0,2.0029795469957667,107134,107143
XAUUSD,reprise,london,2025-01-02 09:55:00,BUY,2634.34,2632.7984285714288,2637.4231428571434,1.5415714285713875,SL,-1.0,-1.0,107329,107331
XAUUSD,reprise,london,2025-01-15 11:40:00,BUY,2686.33,2684.8435714285715,2689.3028571428567,1.4864285714284051,FLAT,-0.3094666025949654,-0.3094666025949654,109815,109816
XAUUSD,reprise,london,2025-01-22 11:25:00,BUY,2758.94,2755.3924285714284,2766.035142857143,3.5475714285717004,FLAT,-0.1381226593646113,-0.1381226593646113,111154,111155
XAUUSD,reprise,ny_am,2025-01-22 16:45:00,BUY,2753.04,2749.7851428571425,2759.5497142857143,3.254857142857418,TP,2.0,1.668449087078605,111216,111225
XAUUSD,reprise,london,2025-01-31 09:20:00,BUY,2796.91,2793.361428571429,2804.0071428571423,3.5485714285709946,SL,-1.0,-1.0,113051,113055
XAUUSD,reprise,ny_am,2025-02-27 16:45:00,SELL,2882.37,2889.811857142857,2867.4862857142857,7.441857142857316,FLAT,1.3585318564873603,0.9055999999999952,118311,118321
XAUUSD,reprise,ny_am,2025-02-28 16:40:00,SELL,2842.89,2848.036,2832.5979999999995,5.1460000000001855,SL,-1.0,-1.0,118590,118594
XAUUSD,reprise,ny_am,2025-03-05 16:35:00,BUY,2909.11,2902.1422857142857,2923.045428571429,6.9677142857144645,TP,2.0,1.4235999999999778,119406,119413
XAUUSD,reprise,london,2025-03-17 09:45:00,SELL,2986.59,2988.1535714285715,2983.462857142858,1.563571428571322,TP,2.0,1.4235999999999644,121527,121529
XAUUSD,reprise,london,2025-03-31 09:10:00,BUY,3120.78,3113.328285714286,3135.6834285714294,7.451714285714388,SL,-1.0,-1.0,124245,124251
XAUUSD,reprise,london,2025-04-21 10:45:00,SELL,3391.64,3396.061857142857,3382.796285714285,4.421857142857334,FLAT,-0.25328724194753593,-0.25328724194753593,128070,128072
XAUUSD,reprise,london,2025-04-23 11:10:00,SELL,3315.44,3320.581857142857,3305.1562857142853,5.141857142857134,SL,-1.0,0.0,128613,128620
XAUUSD,reprise,ny_am,2025-05-14 15:50:00,SELL,3197.07,3208.8025714285714,3173.604857142858,11.732571428571191,FLAT,1.3032096240015818,0.9056000000000046,132788,132801
XAUUSD,reprise,london,2025-05-28 09:05:00,SELL,3304.9,3309.0190000000002,3296.662,4.119000000000142,SL,-1.0,0.0,135408,135415
XAUUSD,reprise,london,2025-05-30 09:05:00,SELL,3301.15,3305.5262857142857,3292.397428571429,4.376285714285586,TP,2.0,1.9038765946334402,135962,135965
XAUUSD,reprise,ny_am,2025-06-12 16:40:00,BUY,3390.07,3379.5042857142857,3411.201428571429,10.56571428571442,FLAT,-0.5858572201189809,-0.5858572201189809,138511,138524
XAUUSD,reprise,ny_am,2025-06-17 17:30:00,SELL,3383.88,3388.7637142857143,3374.1125714285718,4.883714285714177,FLAT,-0.20885742701690843,0.9055999999999871,139345,139346
XAUUSD,reprise,ny_am,2025-06-23 16:40:00,BUY,3376.24,3367.6817142857144,3393.356571428571,8.558285714285375,FLAT,1.1859851772718744,0.0,140388,140399
XAUUSD,reprise,ny_am,2025-07-08 16:05:00,SELL,3326.91,3329.165857142857,3322.398285714285,2.2558571428571668,TP,2.0,1.423600000000037,143346,143347
XAUUSD,reprise,london,2025-07-10 10:40:00,SELL,3324.66,3328.2214285714285,3317.537142857142,3.561428571428678,SL,-1.0,-1.0,143836,143837
XAUUSD,reprise,london,2025-07-24 10:50:00,SELL,3371.95,3377.813428571428,3360.2231428571426,5.863428571428358,FLAT,0.3871455023876925,0.3871455023876925,146571,146579
XAUUSD,reprise,ny_am,2025-08-04 16:50:00,BUY,3381.21,3373.705571428571,3396.2188571428574,7.504428571428889,SL,-1.0,-1.0,148558,148567
XAUUSD,reprise,ny_am,2025-08-07 15:30:00,BUY,3382.42,3377.6991428571428,3391.8617142857142,4.720857142857312,TP,2.0,0.9055999999999826,149365,149377
XAUUSD,reprise,london,2025-08-08 10:00:00,BUY,3393.52,3389.2110000000002,3402.1379999999995,4.308999999999742,TP,2.0,0.0,149577,149579
XAUUSD,reprise,london,2025-08-12 09:15:00,SELL,3348.51,3352.5855714285713,3340.358857142858,4.075571428571038,SL,-1.0,0.0,150113,150124
XAUUSD,reprise,london,2025-08-14 10:00:00,BUY,3361.62,3357.617285714286,3369.625428571428,4.002714285713864,SL,-1.0,0.0,150669,150673
XAUUSD,reprise,london,2025-08-19 10:10:00,BUY,3338.45,3334.6715714285715,3346.006857142857,3.7784285714283214,FLAT,-0.11909713032624807,-0.11909713032624807,151494,151511
XAUUSD,reprise,london,2025-08-27 09:15:00,BUY,3379.35,3377.8004285714287,3382.4491428571423,1.5495714285711983,SL,-1.0,-1.0,153127,153130
XAUUSD,reprise,ny_am,2025-09-03 17:20:00,BUY,3558.66,3551.8157142857144,3572.348571428571,6.844285714285434,FLAT,-0.04967647672715368,-0.04967647672715368,154565,154566
XAUUSD,reprise,ny_am,2025-09-09 16:25:00,BUY,3656.56,3651.4352857142853,3666.8094285714287,5.124714285714617,TP,2.0,1.4236000000000164,155651,155651
XAUUSD,reprise,london,2025-09-30 09:30:00,BUY,3866.16,3861.5594285714287,3875.3611428571426,4.600571428571129,SL,-1.0,0.0,159674,159675
XAUUSD,reprise,london,2025-10-10 10:05:00,SELL,3962.58,3971.084714285714,3945.5705714285714,8.504714285714272,SL,-1.0,-1.0,161873,161879
XAUUSD,reprise,london,2025-10-20 09:00:00,SELL,4241.25,4253.978857142857,4215.792285714286,12.728857142857123,SL,-1.0,0.9055999999999873,163502,163515
XAUUSD,reprise,ny_am,2025-12-03 16:05:00,SELL,4233.77,4239.681428571429,4221.947142857143,5.911428571428587,SL,-1.0,0.9055999999999698,172276,172277
XAUUSD,reprise,ny_am,2025-12-05 16:45:00,BUY,4234.83,4227.428,4249.634,7.402000000000044,TP,2.0,1.4235999999999713,172831,172836
XAUUSD,reprise,london,2025-12-09 09:20:00,SELL,4181.64,4185.989428571429,4172.941142857144,4.349428571428689,SL,-1.0,-1.0,173292,173294
XAUUSD,reprise,ny_am,2025-12-16 17:15:00,SELL,4325.71,4336.432428571428,4304.2651428571435,10.722428571428281,FLAT,0.5689009685972488,0.5689009685972488,174754,174759
XAUUSD,reprise,ny_am,2026-01-30 17:00:00,SELL,5034.51,5104.078285714286,4895.373428571429,69.5682857142856,FLAT,-0.2275462135866501,-0.2275462135866501,183173,183182
XAUUSD,reprise,london,2026-02-04 09:20:00,BUY,5068.15,5061.233285714286,5081.983428571427,6.916714285714079,TP,2.0,1.7577548753537362,183904,183906
XAUUSD,reprise,london,2026-02-10 11:05:00,BUY,5048.47,5037.032428571429,5071.345142857144,11.437571428571573,FLAT,-0.14950726303036488,-0.14950726303036488,185020,185028
XAUUSD,reprise,london,2026-02-12 11:50:00,BUY,5074.08,5069.865,5082.51,4.2150000000001455,FLAT,-0.2064056939501449,0.2263160142349027,185576,185576
XAUUSD,reprise,london,2026-02-16 09:45:00,BUY,5000.98,4997.299285714285,5008.341428571428,3.6807142857142026,SL,-1.0,-1.0,186103,186103
XAUUSD,reprise,london,2026-03-02 09:15:00,BUY,5404.26,5386.441428571429,5439.897142857143,17.818571428570976,SL,-1.0,-1.0,188805,188826
XAUUSD,reprise,london,2026-03-05 10:05:00,SELL,5157.48,5164.720571428572,5142.998857142855,7.240571428572366,SL,-1.0,0.0,189639,189641
XAUUSD,reprise,london,2026-03-06 10:25:00,SELL,5110.34,5118.978571428572,5093.062857142857,8.638571428571595,TP,2.0,1.4236000000000182,189915,189922
XAUUSD,reprise,ny_am,2026-03-19 17:30:00,SELL,4602.93,4618.906857142857,4570.976285714287,15.976857142856716,FLAT,0.4193565693235425,0.4193565693235425,192479,192479
XAUUSD,reprise,london,2026-04-01 10:35:00,BUY,4730.74,4716.401285714285,4759.417428571428,14.338714285714559,SL,-1.0,0.0,194846,194848
XAUUSD,reprise,ny_am,2026-04-15 16:25:00,BUY,4816.92,4809.111714285714,4832.536571428572,7.808285714286285,FLAT,-0.17545464524861018,0.9055999999999897,197382,197399
XAUUSD,reprise,london,2026-04-24 09:20:00,SELL,4678.25,4684.853142857142,4665.0437142857145,6.603142857142302,SL,-1.0,-1.0,199223,199229
XAUUSD,reprise,ny_am,2026-04-24 15:45:00,SELL,4699.17,4708.538571428572,4680.432857142857,9.368571428572068,SL,-1.0,0.0,199293,199302
XAUUSD,reprise,london,2026-04-28 09:20:00,SELL,4633.94,4643.217428571429,4615.385142857142,9.277428571429482,TP,2.0,0.0,199764,199784
XAUUSD,reprise,ny_am,2026-04-28 16:05:00,SELL,4584.27,4602.304142857142,4548.201714285716,18.034142857141887,FLAT,0.5489587211559624,0.9055999999999926,199847,199865
XAUUSD,reprise,london,2026-05-21 11:10:00,BUY,4527.6,4517.266571428571,4548.2668571428585,10.333428571429067,FLAT,0.47225371194725524,0.47225371194725524,204447,204451
XAUUSD,reprise,ny_am,2026-05-25 15:35:00,BUY,4563.23,4555.311857142857,4579.066285714285,7.918142857142811,FLAT,0.4445486856586717,0.0,205048,205071
XAUUSD,reprise,ny_am,2026-05-27 16:05:00,SELL,4432.31,4448.514571428572,4399.9008571428585,16.2045714285714,SL,-1.0,0.0,205574,205578
XAUUSD,reprise,ny_am,2026-06-03 16:20:00,SELL,4457.96,4467.3369999999995,4439.206,9.376999999999498,FLAT,0.0927802068891903,0.9055999999999836,206949,206957
XAUUSD,reprise,ny_am,2026-06-09 16:50:00,BUY,4333.59,4323.387000000001,4353.996,10.20299999999952,SL,-1.0,-1.0,208041,208044
XAUUSD,reprise,ny_am,2026-06-11 17:05:00,SELL,4077.95,4093.6077142857143,4046.634571428571,15.657714285714519,FLAT,0.28675960731358346,0.0,208594,208601
XAUUSD,reprise,ny_am,2026-06-18 15:35:00,SELL,4252.34,4266.8084285714285,4223.403142857144,14.468428571428376,SL,-1.0,-1.0,209949,209954
BTCUSD,reprise,london,2023-07-05 09:30:00,SELL,30783.24,30825.780142857144,30698.159714285717,42.5401428571422,TP,2.0,2.0120231156454143,2754,2774
BTCUSD,reprise,london,2023-07-17 11:25:00,BUY,30282.84,30264.202142857142,30320.115714285712,18.637857142857683,SL,-1.0,-1.0,6217,6218
BTCUSD,reprise,london,2023-07-18 09:35:00,SELL,30010.74,30092.396571428573,29847.42685714286,81.65657142857162,SL,-1.0,0.9056000000000022,6487,6503
BTCUSD,reprise,ny_am,2023-07-22 17:00:00,BUY,29834.74,29826.62057142857,29850.97885714286,8.119428571430035,SL,-1.0,1.4236000000001183,7726,7727
BTCUSD,reprise,london,2023-07-28 10:45:00,SELL,29151.64,29173.766714285714,29107.386571428568,22.126714285714115,SL,-1.0,-1.0,9378,9381
BTCUSD,reprise,london,2023-07-30 11:15:00,BUY,29279.94,29275.914285714287,29287.991428571426,4.025714285711729,TP,2.0,0.905600000000143,9959,9960
BTCUSD,reprise,ny_am,2023-08-07 15:55:00,BUY,29061.84,29023.863142857146,29137.79371428571,37.97685714285399,SL,-1.0,-1.0,12313,12324
BTCUSD,reprise,london,2023-08-12 09:05:00,SELL,29385.64,29392.631571428574,29371.656857142854,6.991571428574389,SL,-1.0,0.0,13671,13679
BTCUSD,reprise,london,2023-08-13 09:10:00,BUY,29376.74,29366.34057142857,29397.538857142867,10.399428571432509,TP,2.0,0.0,13960,13992
BTCUSD,reprise,ny_am,2023-08-17 16:00:00,SELL,28505.34,28542.33428571429,28431.351428571426,36.99428571428871,TP,2.0,1.7636834414580913,15196,15201
BTCUSD,reprise,ny_am,2023-08-26 17:20:00,SELL,26027.14,26039.649285714284,26002.12142857143,12.509285714284488,SL,-1.0,-1.0,17803,17804
BTCUSD,reprise,london,2023-08-27 11:20:00,SELL,26031.84,26041.05757142857,26013.404857142858,9.2175714285695,SL,-1.0,0.9055999999999229,18018,18019
BTCUSD,reprise,london,2023-08-28 11:00:00,BUY,25917.74,25901.28514285714,25950.649714285722,16.45485714286042,TP,2.0,0.9056000000000098,18303,18309
BTCUSD,reprise,london,2023-08-31 10:40:00,SELL,27261.84,27287.182285714287,27211.15542857143,25.342285714286845,TP,2.0,0.9055999999999724,19165,19171
BTCUSD,reprise,ny_am,2023-09-01 16:45:00,SELL,25976.04,26018.367857142857,25891.384285714288,42.327857142856374,TP,2.0,1.4235999999999973,19524,19524
BTCUSD,reprise,ny_am,2023-09-08 16:35:00,BUY,25886.87,25839.234571428573,25982.14085714285,47.63542857142602,SL,-1.0,0.0,21536,21550
BTCUSD,reprise,london,2023-09-10 11:10:00,SELL,25831.44,25845.45542857143,25803.409142857137,14.015428571430675,SL,-1.0,-1.0,22041,22043
BTCUSD,reprise,london,2023-09-13 09:45:00,BUY,25914.14,25882.371142857144,25977.677714285714,31.768857142855268,TP,2.0,1.423600000000032,22898,22898
BTCUSD,reprise,london,2023-09-17 10:40:00,SELL,26523.54,26531.477142857144,26507.665714285715,7.937142857143044,SL,-1.0,-1.0,24060,24060
BTCUSD,reprise,ny_am,2023-09-17 16:05:00,SELL,26551.84,26567.539857142856,26520.44028571429,15.699857142855763,TP,2.0,1.7553194897133721,24119,24124
BTCUSD,reprise,london,2023-09-29 10:35:00,BUY,27119.13,27024.555714285714,27308.278571428575,94.57428571428682,SL,-1.0,0.0,27495,27509
BTCUSD,reprise,london,2023-09-30 09:50:00,SELL,26926.04,26934.450428571432,26909.219142857142,8.410428571431112,TP,2.0,1.4236000000000124,27779,27779
BTCUSD,reprise,london,2023-10-08 10:45:00,BUY,27889.57,27875.63614285714,27917.437714285716,13.933857142859779,SL,-1.0,-1.0,30088,30092
BTCUSD,reprise,ny_am,2023-10-11 15:35:00,SELL,27135.74,27205.56757142857,26996.084857142858,69.82757142857008,FLAT,0.7905186858240861,0.0,31012,31037
BTCUSD,reprise,ny_am,2023-10-15 16:05:00,SELL,26819.84,26834.158571428572,26791.202857142856,14.318571428571886,SL,-1.0,-1.0,32163,32163
BTCUSD,reprise,ny_am,2023-10-16 16:25:00,BUY,27977.84,27857.391142857145,28218.737714285715,120.44885714285556,SL,-1.0,-1.0,32458,32458
BTCUSD,reprise,ny_am,2023-10-24 15:35:00,BUY,34630.15,34512.25157142857,34865.94685714286,117.8984285714323,SL,-1.0,-1.0,34750,34752
BTCUSD,reprise,london,2023-10-31 09:20:00,SELL,34264.24,34306.044714285716,34180.63057142856,41.80471428571764,SL,-1.0,0.9055999999999651,36699,36701
BTCUSD,reprise,london,2023-11-04 10:00:00,SELL,34757.94,34809.332714285716,34655.154571428575,51.39271428571374,SL,-1.0,-1.0,37851,37851
BTCUSD,reprise,ny_am,2023-11-11 15:35:00,BUY,37154.24,37071.698,37319.324,82.54200000000128,SL,-1.0,0.0,39932,39958
BTCUSD,reprise,ny_am,2023-11-22 16:50:00,SELL,36437.94,36542.72128571428,36228.37742857144,104.78128571427806,SL,-1.0,-1.0,43119,43119
